Time,Distance_LEC,Distance_SAI,DistanceGap_SAI
34.30569105691057,608.6462937657501,542.2214423615784,66.4248514041717
34.556097560975616,616.5233140313026,552.2908968183308,64.23241721297177
34.806504065040656,623.8744283161979,562.4437402051449,61.43068811105297
35.056910569105696,631.1756234450042,572.6478407388887,58.527782706115545
35.307317073170736,638.663812927407,582.9628260120662,55.70098691534076
35.55772357723578,646.1002153734136,593.16692654581,52.93328882760352
35.80813008130082,653.4566347895698,603.2889002522171,50.16773453735266
36.05853658536586,660.6938259351041,613.3213097402279,47.3725161948762
36.3089430894309,667.8466003043476,623.140784468448,44.70581583589956
36.55934959349594,674.9449844573537,632.2342346039611,42.7107498533926
36.80975609756098,681.9492063715954,641.0956381384154,40.85356823318
37.06016260162602,688.7095722316013,649.3561004752556,39.3534717563457
37.31056910569106,695.0719983739386,657.3830738079224,37.688924566016226
37.5609756097561,700.8222163196289,664.9983312015697,35.82388511805914
37.81138211382114,706.327480749093,672.6042129749723,33.7232677741207
38.06178861788618,711.3977551440973,680.3093501126971,31.08840503140027
38.31219512195122,716.4680295391017,688.014487250422,28.453542288679728
38.56260162601626,721.5383039341061,695.4033775052741,26.134926428832046
38.8130081300813,726.6604158487585,702.1806009431023,24.479814905656212
39.06341463414635,731.7982939023632,708.8411565065094,22.957137395853806
39.31382113821139,736.9361719559676,715.1579806464459,21.778191309521617
39.56422764227643,742.1127179853369,721.4351003868987,20.677617598438133
39.81463414634147,747.3596771760012,727.4695628483809,19.89011432762038
40.06504065040651,752.6327625468059,733.3355075509821,19.297254995823778
40.31544715447155,758.0000408853106,739.2631397780356,18.736901107275003
40.56585365853659,763.3908246647226,745.2328856685252,18.157938996197345
40.81626016260163,768.762631131399,751.1706800762718,17.591951055127197
41.06666666666667,774.2603757513059,756.979160791041,17.281214960264947
41.31707317073171,779.8989466938029,762.6918501627176,17.207096531085313
41.56747967479675,785.6567459069219,768.3839334536495,17.27281245327231
41.81788617886179,791.5130159945791,774.2064888675603,17.30652712701874
42.06829268292683,797.4073021655788,780.1199292002192,17.287372965359623
42.31869918699187,803.3564241223839,786.0896750907087,17.266749031675204
42.56910569105691,809.2760901993704,792.0291755908893,17.24691460848112
42.81951219512195,815.1576084975757,797.8741986870647,17.28340981051099
43.06991869918699,821.0391267957807,803.7051132777754,17.33401351800535
43.32032520325203,826.9206450939857,809.586016151426,17.33462894255979
43.57073170731708,832.8428572827897,815.4863463920262,17.356510890763502
43.82113821138212,838.6824525329669,821.3641841590583,17.31826837390861
44.07154471544716,844.2657245606988,827.1950987497689,17.07062581092987
44.3219512195122,849.6315235204405,833.0260133404797,16.60551017996079
44.57235772357724,854.7406809937598,838.8371467247268,15.903534269033003
44.82276422764228,859.5855937639882,844.5754905880493,15.010103175938866
45.07317073170732,864.2675422083588,850.1723301983212,14.095212010037585
45.32357723577236,868.8308023334066,855.673540735851,13.157261597555589
45.5739837398374,873.3320514661567,860.8971540327143,12.434897433442416
45.82439024390244,878.1985293644937,865.7534954365264,12.445033927967302
46.07479674796748,884.350462297099,870.2655126793383,14.084949617760799
46.32520325203252,890.5197285443786,874.7063383134259,15.813390230952677
46.57560975609756,896.4053381808833,878.6835350188983,17.721803161985008
46.8260162601626,902.0111257388073,882.501395762816,19.509729975991377
47.076422764227644,907.2326874640933,886.3721611484708,20.86052631562245
47.326829268292684,912.0695492531609,890.4833954171208,21.586153836040012
47.577235772357724,916.674249542961,895.0412585414279,21.632991001533128
47.827642276422765,921.2766780864413,899.8573501370784,21.419327949362923
48.078048780487805,926.0765378470453,904.9246925790055,21.15184526803978
48.32845528455285,930.9378049958527,909.8028751212294,21.134929874623367
48.57886178861789,935.7512732851361,914.5195986648142,21.231674620321883
48.82926829268293,940.6317679680127,919.1838277500475,21.447940217965197
49.07967479674797,945.582945787834,923.9040919425277,21.67885384530632
49.33008130081301,950.5856165242384,928.6243561350078,21.961260389230574
49.580487804878054,955.847990666018,933.3446203274879,22.50337033853009
49.830894308943094,961.1614867822279,938.0648845199679,23.096602262260035
50.081300813008134,966.9108706568057,942.7851487124481,24.12572194435768
50.331707317073175,973.062803589411,947.5054129049282,25.55739068448281
50.582113821138215,980.0025386371051,952.1807372253695,27.821801411735578
50.832520325203255,987.4389410831117,956.8177026379824,30.62123844512928
51.082926829268295,996.2031408418948,961.1718218148445,35.031319027050245
51.333333333333336,1004.3875294819832,965.2739261225303,39.113603359452895
51.583739837398376,1011.2390176110404,969.3000338161162,41.938983794924184
51.834146341463416,1017.8357826172341,973.3188528664639,44.51692975077026
52.08455284552846,1023.9201118912395,977.1487171088007,46.77139478243873
52.3349593495935,1029.4807981512117,980.682090883425,48.79870726778677
52.58536585365854,1034.77874323102,984.2661786500561,50.51256458096384
52.835772357723584,1040.5156950561718,988.3520919827806,52.16360307339119
53.086178861788625,1046.358005427313,992.4878741494371,53.870131277875885
53.336585365853665,1052.9787697323097,996.529178912088,56.449590820221715
53.586991869918705,1059.8067392509158,1000.5635916923572,59.243147558558576
53.837398373983746,1066.6347087695215,1004.9367776353903,61.69793113413118
54.087804878048786,1073.5239100824122,1010.0015665730537,63.52234350935851
54.338211382113826,1080.3561948215638,1015.4307561200684,64.92543870149541
54.58861788617887,1087.1165606815696,1021.1922550608896,65.92430562068
54.83902439024391,1093.6965432990082,1027.4250817569505,66.27146154205775
55.08943089430895,1099.9745307158148,1033.935906862044,66.03862385377079
55.33983739837399,1105.6532380382198,1040.8774718509853,64.77576618723447
55.59024390243903,1110.948125588923,1048.2131441921738,62.73498139674916
55.84065040650407,1115.8831926667272,1055.9182813298987,59.964911336828436
56.09105691056911,1120.302452609109,1063.9941611431693,56.30829146593965
