[256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,22,822.3671264648438
[512 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.2833862304688
[256 LSTM|128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,30,825.947265625
[256 LSTM|512 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1510620117188
[128 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8743286132812
[128 LSTM|128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1846923828125
[512 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,820.80224609375
[128 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,823.8072509765625
[128 LSTM|512 LSTM],mean_squared_error,32,200,41,823.8670654296875
[256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,41,822.239501953125
[256 LSTM|256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.0725708007812
[256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4171142578125
[128 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.181884765625
[256 LSTM],mean_squared_error,32,200,23,823.6255493164062
[256 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,33,825.7762451171875
[512 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,820.80859375
[512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1177368164062
[512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,41,823.1813354492188
[128 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.09814453125
[128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,18,821.1739501953125
[256 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8169555664062
[512 LSTM],mean_squared_error,32,200,41,811.7650146484375
[512 LSTM|128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.3086547851562
[128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.5005493164062
[256 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1553955078125
[256 LSTM|128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1417236328125
[128 LSTM|512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4906616210938
[128 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4014282226562
[128 LSTM|256 LSTM],mean_squared_error,32,200,22,825.0695190429688
[512 LSTM|512 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.13330078125
[512 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.521240234375
[128 LSTM|128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,18,821.2228393554688
[512 LSTM|128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.66650390625
[512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.5055541992188
[256 LSTM|128 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,824.4799194335938
[512 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.3162231445312
[512 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.5042724609375
[256 LSTM|128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,22,823.0108032226562
[128 LSTM|256 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.505859375
[512 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.2181396484375
[256 LSTM|512 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4963989257812
[256 LSTM],mean_squared_error,32,200,23,823.1405639648438
[128 LSTM|128 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,823.67138671875
[256 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,820.782470703125
[128 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8701782226562
[256 LSTM|512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.3984985351562
[256 LSTM|512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,32,826.2525634765625
[128 LSTM|256 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,820.4517822265625
[256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.2465209960938
[512 LSTM|128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.015625
[512 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4722900390625
[512 LSTM|512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.0874633789062
[256 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1466064453125
[256 LSTM|256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,824.4043579101562
[128 LSTM|128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,30,825.9850463867188
[128 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1671752929688
[512 LSTM|256 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1145629882812
[256 LSTM|256 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,822.0742797851562
[256 LSTM|512 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.367431640625
[512 LSTM|256 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4912719726562
[512 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,821.6292724609375
[128 LSTM|128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1327514648438
[512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.7681274414062
[512 LSTM|256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,30,825.9511108398438
[512 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.2828979492188
[256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1778564453125
[512 LSTM|512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,17,822.5770263671875
[128 LSTM|256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,20,824.7401123046875
[256 LSTM|128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,820.51025390625
[128 LSTM|256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,822.871826171875
[512 LSTM|256 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.315673828125
[256 LSTM|256 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8287963867188
[512 LSTM|128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.5201416015625
[512 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.5072021484375
[256 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.355712890625
[512 LSTM|256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,823.9926147460938
[256 LSTM|256 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,30,825.9359130859375
[128 LSTM|256 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4607543945312
[128 LSTM|512 LSTM],mean_squared_error,32,200,41,822.4815673828125
[256 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.5021362304688
[256 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.2577514648438
[512 LSTM|512 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8439331054688
[512 LSTM|128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,821.4544067382812
[128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,22,821.4833374023438
[128 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,821.4219970703125
[128 LSTM|512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1327514648438
[128 LSTM|512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,823.5181274414062
[128 LSTM|512 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8741455078125
[512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,820.47216796875
[128 LSTM],mean_squared_error,32,200,32,826.129638671875
[128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,825.9755249023438
[128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.2593994140625
[128 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.3978881835938
[128 LSTM|256 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.0490112304688
[256 LSTM|256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1813354492188
[256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4783935546875
[128 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.9032592773438
[512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,41,820.3796997070312
[512 LSTM|256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8491821289062
[512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.213134765625
[256 LSTM|128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1887817382812
[128 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,30,825.9086303710938
[512 LSTM|128 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8770751953125
[512 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,821.1724243164062
[256 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,821.4169921875
[256 LSTM|256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,20,824.89306640625
[128 LSTM|128 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.4503173828125
[128 LSTM|512 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1707763671875
[512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.487548828125
[512 LSTM|512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1885986328125
[128 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,41,822.3676147460938
[128 LSTM|256 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1619262695312
[256 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,17,821.3951416015625
[256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,18,821.1397094726562
[128 LSTM|512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,30,825.91845703125
[256 LSTM|512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.1776123046875
[512 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,200,31,826.1289672851562
[512 LSTM|512 LSTM],mean_squared_error,32,200,17,821.8477172851562
[256 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8729858398438
[256 LSTM|256 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,20,824.7977294921875
[128 LSTM|128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.51513671875
[256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,824.1080932617188
[128 LSTM|128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,18,821.3587036132812
[128 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,200,18,821.5278930664062
[256 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,30,825.8734741210938
[512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,200,31,826.2843017578125
[512 LSTM|256 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,21,824.45068359375
[256 LSTM|128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.51806640625
[128 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.0807495117188
[512 LSTM|128 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,22,823.9053344726562
[256 LSTM|128 LSTM|512 LSTM|256 LSTM],mean_squared_error,32,200,21,824.467529296875
[256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,200,21,824.512451171875
[256 LSTM|512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,200,41,821.13818359375
[512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,200,31,826.277099609375
[256 LSTM|512 LSTM],mean_squared_error,32,200,22,823.2090454101562
[512 LSTM|512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8779296875
[256 LSTM|512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.8770751953125
[128 LSTM|128 LSTM],mean_squared_error,32,200,32,826.162109375
[128 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,200,22,821.61083984375
[128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,200,20,824.755615234375
