Time,DistanceGap_LEC,DistanceGap_SAI
134.215088282504,-36.09784411216606,-23.17948243476212
134.46548956661317,-35.041463692287834,-24.083646981886886
134.71589085072233,-33.50063804037427,-23.882874657213506
134.96629213483146,-31.9659547643746,-23.119640831074776
135.21669341894062,-30.412552540073648,-22.31463932150291
135.46709470304978,-28.81436506832506,-21.557922082386085
135.7174959871589,-27.46284668233011,-21.045319608859245
135.96789727126807,-26.319354731810563,-20.738321558094867
136.21829855537723,-25.278466471683714,-20.269738729269193
136.46869983948636,-24.362950775287118,-19.83785433614139
136.71910112359552,-23.67260709520633,-19.49583365463559
136.96950240770468,-23.268823819617865,-19.37696607622047
137.2199036918138,-23.26122223317543,-19.542224983497363
137.47030497592297,-23.533349221103435,-19.7521045727849
137.7207062600321,-23.86727971061191,-19.895352019673282
137.97110754414126,-24.35129609717478,-19.828038853528597
138.22150882825042,-25.39963273156036,-19.56066261879141
138.47191011235955,-26.73735653165204,-19.218641937286066
138.7223113964687,-28.880383156387325,-18.97184513390448
138.97271268057787,-31.007278624453193,-18.88179895922258
139.223113964687,-33.28822085276943,-19.128627692653936
139.47351524879616,-35.760267271739394,-19.52811820040506
139.72391653290532,-37.61022132264998,-20.176428485899123
139.97431781701445,-38.95262540059184,-21.05460311895331
140.2247191011236,-39.86818580172121,-22.100690388641397
140.47512038523277,-40.26999130362492,-23.33395424719356
140.7255216693419,-40.35463201784705,-24.617566632363378
140.97592295345106,-39.98769112244145,-25.984944233159695
141.22632423756022,-39.21829894712482,-26.903274744706323
141.47672552166935,-37.78940512843792,-26.616544259065904
141.7271268057785,-36.128635153597315,-25.899500661376806
141.97752808988764,-34.114593756310114,-24.51868688815466
142.2279293739968,-32.135685351404845,-23.208192433719887
142.47833065810596,-30.200310653067845,-21.956493323401446
142.7287319422151,-28.774762174130956,-20.75439961987695
142.97913322632425,-27.8577174105244,-19.789124126394654
143.2295345104334,-27.622859213999618,-19.030846146383738
143.47993579454254,-27.690255350244115,-18.456008781512537
143.7303370786517,-29.7082714625285,-18.38087537659885
143.98073836276086,-32.328731261811754,-18.45544512749393
144.23113964687,-34.319339562658115,-18.45540405477732
144.48154093097915,-36.49192861548954,-18.683616971285574
144.7319422150883,-39.4251200677013,-19.482299468255405
144.98234349919744,-43.85327825849481,-21.00209025414688
145.2327447833066,-48.87669041364916,-22.793967742389214
145.48314606741573,-53.9449586555711,-24.550213321402225
145.7335473515249,-59.59721000978061,-26.026741490511995
145.98394863563405,-64.70529912860547,-26.588052383527156
146.23434991974318,-69.76186176944702,-26.909381375280645
146.48475120385234,-75.430410640231,-26.920907749842172
146.7351524879615,-81.65798241566063,-26.944478283895023
146.98555377207063,-87.63870239033486,-27.022057204215344
147.2359550561798,-92.71056249704952,-27.100287616789046
147.48635634028895,-96.6806932641789,-27.17917119359481
147.73675762439808,-100.31904813014808,-27.476024904189217
147.98715890850724,-103.86479128048632,-27.833722660345757
148.2375601926164,-107.28179385784597,-27.891983125418392
148.48796147672553,-110.2955644484814,-27.526906788030374
148.7383627608347,-112.4840978008242,-27.297745059773206
148.98876404494382,-113.40435205737413,-27.19869543560435
149.23916532905298,-113.11828731195737,-27.212162989666467
149.48956661316214,-112.41881080334133,-27.732310775068527
149.73996789727127,-111.81009545548477,-29.271943854562778
149.99036918138043,-111.44953283455561,-31.17286619297829
150.2407704654896,-111.3969073711146,-33.423075295974286
150.49117174959872,-111.67143431839168,-35.776528265505476
150.74157303370788,-112.50582570202232,-38.540769177522634
150.99197431781704,-114.73632838156209,-42.29897451217266
151.24237560192617,-117.81650830941226,-46.756002129021454
151.49277688603533,-121.12269761305424,-51.6788351622713
151.7431781701445,-123.93375354678665,-55.34271884058717
151.99357945425362,-126.58316111464501,-58.59594616038294
152.24398073836278,-127.72061636119952,-61.32339281664008
152.49438202247194,-119.40353785043726,-63.76551574852601
152.74478330658107,-110.94941059106168,-65.89692138076907
152.99518459069023,-102.4000896586731,-67.68098491323826
153.24558587479936,-94.00689699517534,-69.81830459641333
153.49598715890852,-85.50968886855071,-71.74696201106644
153.74638844301768,-76.86959626541511,-73.72724244486744
153.9967897271268,-67.84760003345173,-67.84760003345173
154.24719101123597,-58.59980533855287,-58.59980533855287
154.49759229534513,-48.717415331840584,-48.717415331840584
154.74799357945426,-38.507251127032305,-38.507251127032305
154.99839486356342,-27.788886767911663,-27.788886767911663
155.24879614767258,-16.352919809995456,-16.352919809995456
155.4991974317817,-4.514374263395894,-4.514374263395894
155.74959871589087,0.0,0.0
156.0,0.0,0.0
