Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 00:43:05.523000,44,0 days 00:01:28.390000,24,,,0 days 00:00:29.771000,0 days 00:00:23.605000,0 days 00:00:35.014000,0 days 00:42:06.904000,0 days 00:42:30.509000,0 days 00:43:05.523000,267.0,292.0,282.0,267.0,False,SOFT,5.0,True,2.0,0 days 00:41:37.133000,Mercedes,HAM,2,True
0 days 00:44:34.204000,44,0 days 00:01:28.681000,25,,,0 days 00:00:29.909000,0 days 00:00:23.778000,0 days 00:00:34.994000,0 days 00:43:35.432000,0 days 00:43:59.210000,0 days 00:44:34.204000,258.0,293.0,283.0,269.0,False,SOFT,6.0,True,2.0,0 days 00:43:05.523000,Mercedes,HAM,2,True
0 days 00:46:31.892000,44,0 days 00:01:57.688000,26,,,0 days 00:00:35.658000,0 days 00:00:31.520000,0 days 00:00:50.510000,0 days 00:45:09.862000,0 days 00:45:41.382000,0 days 00:46:31.892000,122.0,121.0,181.0,256.0,False,SOFT,7.0,True,2.0,0 days 00:44:34.204000,Mercedes,HAM,26,False
0 days 00:48:39.022000,44,0 days 00:02:07.130000,27,,,0 days 00:00:42.534000,0 days 00:00:34.116000,0 days 00:00:50.480000,0 days 00:47:14.426000,0 days 00:47:48.542000,0 days 00:48:39.022000,142.0,166.0,196.0,252.0,False,SOFT,8.0,True,2.0,0 days 00:46:31.892000,Mercedes,HAM,6,False
0 days 00:50:42.014000,44,0 days 00:02:02.992000,28,,,0 days 00:00:43.307000,0 days 00:00:29.951000,0 days 00:00:49.734000,0 days 00:49:22.329000,0 days 00:49:52.280000,0 days 00:50:42.014000,140.0,264.0,129.0,222.0,False,SOFT,9.0,True,2.0,0 days 00:48:39.022000,Mercedes,HAM,64,False
0 days 00:52:55.162000,44,0 days 00:02:13.148000,29,,,0 days 00:00:41.980000,0 days 00:00:34.473000,0 days 00:00:56.695000,0 days 00:51:23.994000,0 days 00:51:58.467000,0 days 00:52:55.162000,128.0,235.0,238.0,228.0,False,SOFT,10.0,True,2.0,0 days 00:50:42.014000,Mercedes,HAM,4,False
0 days 00:55:11.890000,44,0 days 00:02:16.728000,30,,,0 days 00:00:45.709000,0 days 00:00:35.712000,0 days 00:00:55.307000,0 days 00:53:40.871000,0 days 00:54:16.583000,0 days 00:55:11.890000,147.0,201.0,241.0,97.0,False,SOFT,11.0,True,2.0,0 days 00:52:55.162000,Mercedes,HAM,4,False
0 days 00:57:29.777000,44,0 days 00:02:17.887000,31,,,0 days 00:00:46.793000,0 days 00:00:35.885000,0 days 00:00:55.209000,0 days 00:55:58.683000,0 days 00:56:34.568000,0 days 00:57:29.777000,135.0,216.0,286.0,120.0,False,SOFT,12.0,True,2.0,0 days 00:55:11.890000,Mercedes,HAM,4,False
0 days 00:58:57.678000,44,0 days 00:01:27.901000,32,,,0 days 00:00:29.593000,0 days 00:00:23.330000,0 days 00:00:34.978000,0 days 00:57:59.370000,0 days 00:58:22.700000,0 days 00:58:57.678000,281.0,301.0,288.0,291.0,False,SOFT,13.0,True,2.0,0 days 00:57:29.777000,Mercedes,HAM,1,False
0 days 01:00:25.654000,44,0 days 00:01:27.976000,33,,,0 days 00:00:29.561000,0 days 00:00:23.670000,0 days 00:00:34.745000,0 days 00:59:27.239000,0 days 00:59:50.909000,0 days 01:00:25.654000,278.0,297.0,287.0,302.0,False,SOFT,14.0,True,2.0,0 days 00:58:57.678000,Mercedes,HAM,1,True
0 days 01:01:53.236000,44,0 days 00:01:27.582000,34,,,0 days 00:00:29.616000,0 days 00:00:23.397000,0 days 00:00:34.569000,0 days 01:00:55.270000,0 days 01:01:18.667000,0 days 01:01:53.236000,273.0,292.0,297.0,290.0,False,SOFT,15.0,True,2.0,0 days 01:00:25.654000,Mercedes,HAM,1,True
0 days 01:03:20.279000,44,0 days 00:01:27.043000,35,,,0 days 00:00:29.252000,0 days 00:00:23.346000,0 days 00:00:34.445000,0 days 01:02:22.488000,0 days 01:02:45.834000,0 days 01:03:20.279000,,295.0,297.0,308.0,False,SOFT,16.0,True,2.0,0 days 01:01:53.236000,Mercedes,HAM,1,True
0 days 01:04:47.589000,44,0 days 00:01:27.310000,36,,,0 days 00:00:29.081000,0 days 00:00:23.549000,0 days 00:00:34.680000,0 days 01:03:49.360000,0 days 01:04:12.909000,0 days 01:04:47.589000,264.0,295.0,292.0,313.0,False,SOFT,17.0,True,2.0,0 days 01:03:20.279000,Mercedes,HAM,1,True
0 days 01:06:15.070000,44,0 days 00:01:27.481000,37,,,0 days 00:00:29.132000,0 days 00:00:23.501000,0 days 00:00:34.848000,0 days 01:05:16.721000,0 days 01:05:40.222000,0 days 01:06:15.070000,270.0,295.0,283.0,291.0,False,SOFT,18.0,True,2.0,0 days 01:04:47.589000,Mercedes,HAM,1,True
0 days 01:07:42.236000,44,0 days 00:01:27.166000,38,,,0 days 00:00:29.230000,0 days 00:00:23.266000,0 days 00:00:34.670000,0 days 01:06:44.300000,0 days 01:07:07.566000,0 days 01:07:42.236000,277.0,296.0,284.0,,False,SOFT,19.0,True,2.0,0 days 01:06:15.070000,Mercedes,HAM,1,True
0 days 01:09:09.125000,44,0 days 00:01:26.889000,39,,,0 days 00:00:29.040000,0 days 00:00:23.214000,0 days 00:00:34.635000,0 days 01:08:11.276000,0 days 01:08:34.490000,0 days 01:09:09.125000,279.0,298.0,285.0,297.0,False,SOFT,20.0,True,2.0,0 days 01:07:42.236000,Mercedes,HAM,1,True
0 days 01:10:36.005000,44,0 days 00:01:26.880000,40,,,0 days 00:00:29.126000,0 days 00:00:23.325000,0 days 00:00:34.429000,0 days 01:09:38.251000,0 days 01:10:01.576000,0 days 01:10:36.005000,276.0,297.0,285.0,302.0,False,SOFT,21.0,True,2.0,0 days 01:09:09.125000,Mercedes,HAM,1,True
0 days 01:12:02.848000,44,0 days 00:01:26.843000,41,,,0 days 00:00:29.153000,0 days 00:00:23.319000,0 days 00:00:34.371000,0 days 01:11:05.158000,0 days 01:11:28.477000,0 days 01:12:02.848000,275.0,298.0,295.0,285.0,False,SOFT,22.0,True,2.0,0 days 01:10:36.005000,Mercedes,HAM,1,True
0 days 01:13:30.009000,44,0 days 00:01:27.161000,42,,,0 days 00:00:29.046000,0 days 00:00:23.513000,0 days 00:00:34.602000,0 days 01:12:31.894000,0 days 01:12:55.407000,0 days 01:13:30.009000,277.0,297.0,284.0,313.0,False,SOFT,23.0,True,2.0,0 days 01:12:02.848000,Mercedes,HAM,1,True
0 days 01:14:56.891000,44,0 days 00:01:26.882000,43,,,0 days 00:00:29.100000,0 days 00:00:23.309000,0 days 00:00:34.473000,0 days 01:13:59.109000,0 days 01:14:22.418000,0 days 01:14:56.891000,281.0,298.0,287.0,284.0,False,SOFT,24.0,True,2.0,0 days 01:13:30.009000,Mercedes,HAM,1,True
0 days 01:16:23.919000,44,0 days 00:01:27.028000,44,,,0 days 00:00:29.108000,0 days 00:00:23.260000,0 days 00:00:34.660000,0 days 01:15:25.999000,0 days 01:15:49.259000,0 days 01:16:23.919000,279.0,297.0,287.0,292.0,False,SOFT,25.0,True,2.0,0 days 01:14:56.891000,Mercedes,HAM,1,True
0 days 01:17:50.817000,44,0 days 00:01:26.898000,45,,,0 days 00:00:29.021000,0 days 00:00:23.525000,0 days 00:00:34.352000,0 days 01:16:52.940000,0 days 01:17:16.465000,0 days 01:17:50.817000,278.0,298.0,289.0,300.0,False,SOFT,26.0,True,2.0,0 days 01:16:23.919000,Mercedes,HAM,1,True
0 days 01:19:17.340000,44,0 days 00:01:26.523000,46,,,0 days 00:00:28.951000,0 days 00:00:23.189000,0 days 00:00:34.383000,0 days 01:18:19.768000,0 days 01:18:42.957000,0 days 01:19:17.340000,279.0,303.0,297.0,302.0,False,SOFT,27.0,True,2.0,0 days 01:17:50.817000,Mercedes,HAM,1,True
0 days 01:20:46.424000,44,0 days 00:01:29.084000,47,,,0 days 00:00:28.968000,0 days 00:00:25.057000,0 days 00:00:35.059000,0 days 01:19:46.308000,0 days 01:20:11.365000,0 days 01:20:46.424000,281.0,296.0,286.0,315.0,False,SOFT,28.0,True,2.0,0 days 01:19:17.340000,Mercedes,HAM,1,True
0 days 01:22:12.972000,44,0 days 00:01:26.548000,48,,,0 days 00:00:28.930000,0 days 00:00:23.092000,0 days 00:00:34.526000,0 days 01:21:15.354000,0 days 01:21:38.446000,0 days 01:22:12.972000,277.0,299.0,287.0,294.0,False,SOFT,29.0,True,2.0,0 days 01:20:46.424000,Mercedes,HAM,1,True
0 days 01:23:39.628000,44,0 days 00:01:26.656000,49,,,0 days 00:00:28.760000,0 days 00:00:23.407000,0 days 00:00:34.489000,0 days 01:22:41.732000,0 days 01:23:05.139000,0 days 01:23:39.628000,280.0,297.0,285.0,302.0,False,SOFT,30.0,True,2.0,0 days 01:22:12.972000,Mercedes,HAM,1,True
0 days 01:25:06.072000,44,0 days 00:01:26.444000,50,,,0 days 00:00:28.863000,0 days 00:00:23.207000,0 days 00:00:34.374000,0 days 01:24:08.491000,0 days 01:24:31.698000,0 days 01:25:06.072000,279.0,299.0,288.0,299.0,True,SOFT,31.0,True,2.0,0 days 01:23:39.628000,Mercedes,HAM,1,True
0 days 01:26:32.719000,44,0 days 00:01:26.647000,51,,,0 days 00:00:28.817000,0 days 00:00:23.365000,0 days 00:00:34.465000,0 days 01:25:34.889000,0 days 01:25:58.254000,0 days 01:26:32.719000,280.0,298.0,289.0,300.0,False,SOFT,32.0,True,2.0,0 days 01:25:06.072000,Mercedes,HAM,1,True
0 days 01:27:59.230000,44,0 days 00:01:26.511000,52,,,0 days 00:00:29.004000,0 days 00:00:23.260000,0 days 00:00:34.247000,0 days 01:27:01.723000,0 days 01:27:24.983000,0 days 01:27:59.230000,281.0,298.0,289.0,299.0,False,SOFT,33.0,True,2.0,0 days 01:26:32.719000,Mercedes,HAM,1,True
0 days 01:29:27.008000,44,0 days 00:01:27.778000,53,,,0 days 00:00:28.896000,0 days 00:00:23.546000,0 days 00:00:35.336000,0 days 01:28:28.126000,0 days 01:28:51.672000,0 days 01:29:27.008000,280.0,301.0,283.0,302.0,False,SOFT,34.0,True,2.0,0 days 01:27:59.230000,Mercedes,HAM,1,True
0 days 01:30:54.980000,44,0 days 00:01:27.972000,54,,,0 days 00:00:29.245000,0 days 00:00:23.596000,0 days 00:00:35.131000,0 days 01:29:56.253000,0 days 01:30:19.849000,0 days 01:30:54.980000,274.0,295.0,281.0,281.0,False,SOFT,35.0,True,2.0,0 days 01:29:27.008000,Mercedes,HAM,1,True
0 days 01:32:22.781000,44,0 days 00:01:27.801000,55,,,0 days 00:00:29.287000,0 days 00:00:23.656000,0 days 00:00:34.858000,0 days 01:31:24.267000,0 days 01:31:47.923000,0 days 01:32:22.781000,273.0,294.0,282.0,283.0,False,SOFT,36.0,True,2.0,0 days 01:30:54.980000,Mercedes,HAM,1,True
0 days 01:33:50.510000,44,0 days 00:01:27.729000,56,,,0 days 00:00:29.140000,0 days 00:00:23.691000,0 days 00:00:34.898000,0 days 01:32:51.921000,0 days 01:33:15.612000,0 days 01:33:50.510000,276.0,295.0,282.0,281.0,False,SOFT,37.0,True,2.0,0 days 01:32:22.781000,Mercedes,HAM,1,True
0 days 01:35:18.558000,44,0 days 00:01:28.048000,57,,,0 days 00:00:29.328000,0 days 00:00:23.967000,0 days 00:00:34.753000,0 days 01:34:19.838000,0 days 01:34:43.805000,0 days 01:35:18.558000,,294.0,281.0,293.0,False,SOFT,38.0,True,2.0,0 days 01:33:50.510000,Mercedes,HAM,1,True
0 days 01:36:46.500000,44,0 days 00:01:27.942000,58,,,0 days 00:00:29.157000,0 days 00:00:23.617000,0 days 00:00:35.168000,0 days 01:35:47.715000,0 days 01:36:11.332000,0 days 01:36:46.500000,,295.0,233.0,292.0,False,SOFT,39.0,True,2.0,0 days 01:35:18.558000,Mercedes,HAM,1,True
0 days 00:08:43.651000,7,,1,0 days 00:00:04.103000,,,0 days 00:00:23.858000,0 days 00:00:36.343000,,0 days 00:08:07.376000,0 days 00:08:44.548000,268.0,295.0,282.0,244.0,False,,,,,0 days 00:07:07.988000,Ferrari,RAI,1,False
0 days 00:10:13.917000,7,0 days 00:01:30.266000,2,,,0 days 00:00:29.958000,0 days 00:00:24.047000,0 days 00:00:36.261000,0 days 00:09:13.609000,0 days 00:09:37.656000,0 days 00:10:13.917000,267.0,290.0,283.0,287.0,False,ULTRASOFT,4.0,False,1.0,0 days 00:08:43.651000,Ferrari,RAI,1,True
0 days 00:11:43.773000,7,0 days 00:01:29.856000,3,,,0 days 00:00:30.015000,0 days 00:00:23.968000,0 days 00:00:35.873000,0 days 00:10:43.932000,0 days 00:11:07.900000,0 days 00:11:43.773000,269.0,289.0,285.0,290.0,False,ULTRASOFT,5.0,False,1.0,0 days 00:10:13.917000,Ferrari,RAI,1,True
0 days 00:13:13.323000,7,0 days 00:01:29.550000,4,,,0 days 00:00:29.834000,0 days 00:00:23.946000,0 days 00:00:35.770000,0 days 00:12:13.607000,0 days 00:12:37.553000,0 days 00:13:13.323000,271.0,292.0,282.0,276.0,False,ULTRASOFT,6.0,False,1.0,0 days 00:11:43.773000,Ferrari,RAI,1,True
0 days 00:14:43.063000,7,0 days 00:01:29.740000,5,,,0 days 00:00:29.890000,0 days 00:00:23.797000,0 days 00:00:36.053000,0 days 00:13:43.213000,0 days 00:14:07.010000,0 days 00:14:43.063000,,290.0,280.0,277.0,False,ULTRASOFT,7.0,False,1.0,0 days 00:13:13.323000,Ferrari,RAI,1,True
0 days 00:16:13.495000,7,0 days 00:01:30.432000,6,,,0 days 00:00:29.867000,0 days 00:00:23.995000,0 days 00:00:36.570000,0 days 00:15:12.930000,0 days 00:15:36.925000,0 days 00:16:13.495000,268.0,287.0,281.0,272.0,False,ULTRASOFT,8.0,False,1.0,0 days 00:14:43.063000,Ferrari,RAI,2,True
0 days 00:17:43.439000,7,0 days 00:01:29.944000,7,,,0 days 00:00:29.868000,0 days 00:00:23.915000,0 days 00:00:36.161000,0 days 00:16:43.363000,0 days 00:17:07.278000,0 days 00:17:43.439000,272.0,287.0,282.0,287.0,False,ULTRASOFT,9.0,False,1.0,0 days 00:16:13.495000,Ferrari,RAI,2,True
0 days 00:19:13.032000,7,0 days 00:01:29.593000,8,,,0 days 00:00:29.865000,0 days 00:00:23.926000,0 days 00:00:35.802000,0 days 00:18:13.304000,0 days 00:18:37.230000,0 days 00:19:13.032000,271.0,285.0,281.0,286.0,False,ULTRASOFT,10.0,False,1.0,0 days 00:17:43.439000,Ferrari,RAI,1,True
0 days 00:20:42.035000,7,0 days 00:01:29.003000,9,,,0 days 00:00:29.753000,0 days 00:00:23.722000,0 days 00:00:35.528000,0 days 00:19:42.785000,0 days 00:20:06.507000,0 days 00:20:42.035000,273.0,287.0,284.0,,False,ULTRASOFT,11.0,False,1.0,0 days 00:19:13.032000,Ferrari,RAI,1,True
0 days 00:22:10.941000,7,0 days 00:01:28.906000,10,,,0 days 00:00:29.740000,0 days 00:00:23.816000,0 days 00:00:35.350000,0 days 00:21:11.775000,0 days 00:21:35.591000,0 days 00:22:10.941000,,288.0,285.0,291.0,False,ULTRASOFT,12.0,False,1.0,0 days 00:20:42.035000,Ferrari,RAI,2,True
0 days 00:23:39.426000,7,0 days 00:01:28.485000,11,,,0 days 00:00:29.449000,0 days 00:00:23.629000,0 days 00:00:35.407000,0 days 00:22:40.390000,0 days 00:23:04.019000,0 days 00:23:39.426000,274.0,288.0,284.0,,False,ULTRASOFT,13.0,False,1.0,0 days 00:22:10.941000,Ferrari,RAI,1,True
0 days 00:25:08.243000,7,0 days 00:01:28.817000,12,,,0 days 00:00:29.622000,0 days 00:00:23.753000,0 days 00:00:35.442000,0 days 00:24:09.048000,0 days 00:24:32.801000,0 days 00:25:08.243000,272.0,289.0,285.0,,False,ULTRASOFT,14.0,False,1.0,0 days 00:23:39.426000,Ferrari,RAI,1,True
0 days 00:26:36.672000,7,0 days 00:01:28.429000,13,,,0 days 00:00:29.341000,0 days 00:00:23.658000,0 days 00:00:35.430000,0 days 00:25:37.584000,0 days 00:26:01.242000,0 days 00:26:36.672000,,289.0,284.0,293.0,False,ULTRASOFT,15.0,False,1.0,0 days 00:25:08.243000,Ferrari,RAI,1,True
0 days 00:28:04.985000,7,0 days 00:01:28.313000,14,,,0 days 00:00:29.342000,0 days 00:00:23.658000,0 days 00:00:35.313000,0 days 00:27:06.014000,0 days 00:27:29.672000,0 days 00:28:04.985000,274.0,289.0,285.0,291.0,False,ULTRASOFT,16.0,False,1.0,0 days 00:26:36.672000,Ferrari,RAI,1,True
0 days 00:29:33.442000,7,0 days 00:01:28.457000,15,,,0 days 00:00:29.529000,0 days 00:00:23.610000,0 days 00:00:35.318000,0 days 00:28:34.514000,0 days 00:28:58.124000,0 days 00:29:33.442000,271.0,290.0,283.0,292.0,False,ULTRASOFT,17.0,False,1.0,0 days 00:28:04.985000,Ferrari,RAI,1,True
0 days 00:31:01.424000,7,0 days 00:01:27.982000,16,,,0 days 00:00:29.339000,0 days 00:00:23.622000,0 days 00:00:35.021000,0 days 00:30:02.781000,0 days 00:30:26.403000,0 days 00:31:01.424000,275.0,290.0,284.0,291.0,False,ULTRASOFT,18.0,False,1.0,0 days 00:29:33.442000,Ferrari,RAI,1,True
0 days 00:32:29.640000,7,0 days 00:01:28.216000,17,,,0 days 00:00:29.475000,0 days 00:00:23.583000,0 days 00:00:35.158000,0 days 00:31:30.899000,0 days 00:31:54.482000,0 days 00:32:29.640000,272.0,292.0,285.0,,False,ULTRASOFT,19.0,False,1.0,0 days 00:31:01.424000,Ferrari,RAI,1,True
0 days 00:34:15.498000,7,0 days 00:01:45.858000,18,,0 days 00:33:56.979000,0 days 00:00:29.467000,0 days 00:00:23.773000,0 days 00:00:52.618000,0 days 00:32:59.107000,0 days 00:33:22.880000,0 days 00:34:15.498000,277.0,291.0,,294.0,False,ULTRASOFT,20.0,False,1.0,0 days 00:32:29.640000,Ferrari,RAI,1,False
0 days 00:35:48.035000,7,0 days 00:01:32.537000,19,0 days 00:34:18.337000,,0 days 00:00:34.585000,0 days 00:00:23.304000,0 days 00:00:34.648000,0 days 00:34:50.083000,0 days 00:35:13.387000,0 days 00:35:48.035000,279.0,286.0,283.0,230.0,False,SOFT,1.0,True,2.0,0 days 00:34:15.498000,Ferrari,RAI,1,False
0 days 00:37:16.871000,7,0 days 00:01:28.836000,20,,,0 days 00:00:29.633000,0 days 00:00:23.681000,0 days 00:00:35.522000,0 days 00:36:17.668000,0 days 00:36:41.349000,0 days 00:37:16.871000,270.0,288.0,283.0,285.0,False,SOFT,2.0,True,2.0,0 days 00:35:48.035000,Ferrari,RAI,1,True
0 days 00:38:45.634000,7,0 days 00:01:28.763000,21,,,0 days 00:00:29.552000,0 days 00:00:23.623000,0 days 00:00:35.588000,0 days 00:37:46.423000,0 days 00:38:10.046000,0 days 00:38:45.634000,,289.0,283.0,281.0,False,SOFT,3.0,True,2.0,0 days 00:37:16.871000,Ferrari,RAI,1,True
0 days 00:40:14.191000,7,0 days 00:01:28.557000,22,,,0 days 00:00:29.625000,0 days 00:00:23.684000,0 days 00:00:35.248000,0 days 00:39:15.259000,0 days 00:39:38.943000,0 days 00:40:14.191000,267.0,286.0,283.0,277.0,False,SOFT,4.0,True,2.0,0 days 00:38:45.634000,Ferrari,RAI,1,True
0 days 00:41:42.895000,7,0 days 00:01:28.704000,23,,,0 days 00:00:29.680000,0 days 00:00:23.769000,0 days 00:00:35.255000,0 days 00:40:43.871000,0 days 00:41:07.640000,0 days 00:41:42.895000,,286.0,284.0,280.0,False,SOFT,5.0,True,2.0,0 days 00:40:14.191000,Ferrari,RAI,2,True
0 days 00:43:11.360000,7,0 days 00:01:28.465000,24,,,0 days 00:00:29.465000,0 days 00:00:23.643000,0 days 00:00:35.357000,0 days 00:42:12.360000,0 days 00:42:36.003000,0 days 00:43:11.360000,272.0,,282.0,288.0,False,SOFT,6.0,True,2.0,0 days 00:41:42.895000,Ferrari,RAI,2,True
0 days 00:44:40.111000,7,0 days 00:01:28.751000,25,,,0 days 00:00:29.660000,0 days 00:00:23.709000,0 days 00:00:35.382000,0 days 00:43:41.020000,0 days 00:44:04.729000,0 days 00:44:40.111000,269.0,291.0,283.0,279.0,False,SOFT,7.0,True,2.0,0 days 00:43:11.360000,Ferrari,RAI,2,True
0 days 00:46:39.658000,7,0 days 00:01:59.547000,26,,,0 days 00:00:38.950000,0 days 00:00:30.168000,0 days 00:00:50.429000,0 days 00:45:19.061000,0 days 00:45:49.229000,0 days 00:46:39.658000,209.0,211.0,149.0,232.0,False,SOFT,8.0,True,2.0,0 days 00:44:40.111000,Ferrari,RAI,26,False
0 days 00:48:45.096000,7,0 days 00:02:05.438000,27,,,0 days 00:00:41.542000,0 days 00:00:34.781000,0 days 00:00:49.115000,0 days 00:47:21.200000,0 days 00:47:55.981000,0 days 00:48:45.096000,174.0,231.0,191.0,180.0,False,SOFT,9.0,True,2.0,0 days 00:46:39.658000,Ferrari,RAI,6,False
0 days 00:50:49.754000,7,0 days 00:02:04.658000,28,,,0 days 00:00:42.999000,0 days 00:00:31.492000,0 days 00:00:50.167000,0 days 00:49:28.095000,0 days 00:49:59.587000,0 days 00:50:49.754000,162.0,227.0,169.0,193.0,False,SOFT,10.0,True,2.0,0 days 00:48:45.096000,Ferrari,RAI,64,False
0 days 00:52:57.618000,7,0 days 00:02:07.864000,29,,,0 days 00:00:40.969000,0 days 00:00:34.794000,0 days 00:00:52.101000,0 days 00:51:30.723000,0 days 00:52:05.517000,0 days 00:52:57.618000,233.0,168.0,245.0,177.0,False,SOFT,11.0,True,2.0,0 days 00:50:49.754000,Ferrari,RAI,4,False
0 days 00:55:13.756000,7,0 days 00:02:16.138000,30,,,0 days 00:00:45.143000,0 days 00:00:34.689000,0 days 00:00:56.306000,0 days 00:53:42.761000,0 days 00:54:17.450000,0 days 00:55:13.756000,200.0,221.0,226.0,102.0,False,SOFT,12.0,True,2.0,0 days 00:52:57.618000,Ferrari,RAI,4,False
0 days 00:57:31.034000,7,0 days 00:02:17.278000,31,,,0 days 00:00:45.966000,0 days 00:00:36.056000,0 days 00:00:55.256000,0 days 00:55:59.722000,0 days 00:56:35.778000,0 days 00:57:31.034000,117.0,197.0,286.0,113.0,False,SOFT,13.0,True,2.0,0 days 00:55:13.756000,Ferrari,RAI,4,False
0 days 00:58:59.706000,7,0 days 00:01:28.672000,32,,,0 days 00:00:29.982000,0 days 00:00:23.478000,0 days 00:00:35.212000,0 days 00:58:01.016000,0 days 00:58:24.494000,0 days 00:58:59.706000,270.0,293.0,282.0,290.0,False,SOFT,14.0,True,2.0,0 days 00:57:31.034000,Ferrari,RAI,1,False
0 days 01:00:27.788000,7,0 days 00:01:28.082000,33,,,0 days 00:00:29.424000,0 days 00:00:23.474000,0 days 00:00:35.184000,0 days 00:59:29.130000,0 days 00:59:52.604000,0 days 01:00:27.788000,272.0,292.0,283.0,285.0,False,SOFT,15.0,True,2.0,0 days 00:58:59.706000,Ferrari,RAI,1,True
0 days 01:01:55.765000,7,0 days 00:01:27.977000,34,,,0 days 00:00:29.394000,0 days 00:00:23.423000,0 days 00:00:35.160000,0 days 01:00:57.182000,0 days 01:01:20.605000,0 days 01:01:55.765000,274.0,294.0,284.0,287.0,False,SOFT,16.0,True,2.0,0 days 01:00:27.788000,Ferrari,RAI,1,True
0 days 01:03:23.484000,7,0 days 00:01:27.719000,35,,,0 days 00:00:29.466000,0 days 00:00:23.436000,0 days 00:00:34.817000,0 days 01:02:25.231000,0 days 01:02:48.667000,0 days 01:03:23.484000,275.0,293.0,283.0,288.0,False,SOFT,17.0,True,2.0,0 days 01:01:55.765000,Ferrari,RAI,1,True
0 days 01:04:50.950000,7,0 days 00:01:27.466000,36,,,0 days 00:00:29.164000,0 days 00:00:23.422000,0 days 00:00:34.880000,0 days 01:03:52.648000,0 days 01:04:16.070000,0 days 01:04:50.950000,,294.0,281.0,286.0,False,SOFT,18.0,True,2.0,0 days 01:03:23.484000,Ferrari,RAI,1,True
0 days 01:06:18.583000,7,0 days 00:01:27.633000,37,,,0 days 00:00:29.295000,0 days 00:00:23.448000,0 days 00:00:34.890000,0 days 01:05:20.245000,0 days 01:05:43.693000,0 days 01:06:18.583000,273.0,290.0,279.0,284.0,False,SOFT,19.0,True,2.0,0 days 01:04:50.950000,Ferrari,RAI,1,True
0 days 01:07:46.288000,7,0 days 00:01:27.705000,38,,,0 days 00:00:29.442000,0 days 00:00:23.422000,0 days 00:00:34.841000,0 days 01:06:48.025000,0 days 01:07:11.447000,0 days 01:07:46.288000,274.0,291.0,281.0,,False,SOFT,20.0,True,2.0,0 days 01:06:18.583000,Ferrari,RAI,1,True
0 days 01:09:13.694000,7,0 days 00:01:27.406000,39,,,0 days 00:00:29.342000,0 days 00:00:23.291000,0 days 00:00:34.773000,0 days 01:08:15.630000,0 days 01:08:38.921000,0 days 01:09:13.694000,273.0,291.0,282.0,283.0,False,SOFT,21.0,True,2.0,0 days 01:07:46.288000,Ferrari,RAI,1,True
0 days 01:10:40.737000,7,0 days 00:01:27.043000,40,,,0 days 00:00:28.993000,0 days 00:00:23.299000,0 days 00:00:34.751000,0 days 01:09:42.687000,0 days 01:10:05.986000,0 days 01:10:40.737000,272.0,292.0,281.0,289.0,False,SOFT,22.0,True,2.0,0 days 01:09:13.694000,Ferrari,RAI,1,True
0 days 01:12:07.917000,7,0 days 00:01:27.180000,41,,,0 days 00:00:29.101000,0 days 00:00:23.361000,0 days 00:00:34.718000,0 days 01:11:09.838000,0 days 01:11:33.199000,0 days 01:12:07.917000,275.0,291.0,282.0,287.0,False,SOFT,23.0,True,2.0,0 days 01:10:40.737000,Ferrari,RAI,1,True
0 days 01:13:35.032000,7,0 days 00:01:27.115000,42,,,0 days 00:00:29.044000,0 days 00:00:23.419000,0 days 00:00:34.652000,0 days 01:12:36.961000,0 days 01:13:00.380000,0 days 01:13:35.032000,277.0,293.0,282.0,289.0,False,SOFT,24.0,True,2.0,0 days 01:12:07.917000,Ferrari,RAI,1,True
0 days 01:15:02.120000,7,0 days 00:01:27.088000,43,,,0 days 00:00:29.043000,0 days 00:00:23.308000,0 days 00:00:34.737000,0 days 01:14:04.075000,0 days 01:14:27.383000,0 days 01:15:02.120000,275.0,292.0,282.0,286.0,False,SOFT,25.0,True,2.0,0 days 01:13:35.032000,Ferrari,RAI,1,True
