Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 01:36:40.749000,9,0 days 00:01:36.571000,54,,,0 days 00:00:30.778000,0 days 00:00:41.875000,0 days 00:00:23.918000,0 days 01:35:34.956000,0 days 01:36:16.831000,0 days 01:36:40.749000,239.0,262.0,285.0,305.0,False,MEDIUM,31.0,True,2.0,0 days 01:35:04.178000,Sauber,ERI,1,True
0 days 01:38:17.356000,9,0 days 00:01:36.607000,55,,,0 days 00:00:30.946000,0 days 00:00:41.857000,0 days 00:00:23.804000,0 days 01:37:11.695000,0 days 01:37:53.552000,0 days 01:38:17.356000,,259.0,285.0,303.0,False,MEDIUM,32.0,True,2.0,0 days 01:36:40.749000,Sauber,ERI,1,True
0 days 01:39:54.694000,9,0 days 00:01:37.338000,56,,,0 days 00:00:30.947000,0 days 00:00:42.204000,0 days 00:00:24.187000,0 days 01:38:48.303000,0 days 01:39:30.507000,0 days 01:39:54.694000,240.0,251.0,227.0,305.0,False,MEDIUM,33.0,True,2.0,0 days 01:38:17.356000,Sauber,ERI,1,True
0 days 00:09:19.202000,31,,1,0 days 00:00:09.059000,,,0 days 00:00:43.117000,0 days 00:00:24.132000,,0 days 00:08:55.076000,0 days 00:09:19.310000,236.0,258.0,278.0,262.0,False,,,,,0 days 00:07:36.924000,Force India,OCO,2,False
0 days 00:11:05.784000,31,0 days 00:01:46.582000,2,,,0 days 00:00:30.857000,0 days 00:00:42.274000,0 days 00:00:33.451000,0 days 00:09:50.059000,0 days 00:10:32.333000,0 days 00:11:05.784000,239.0,252.0,186.0,310.0,False,SUPERSOFT,4.0,False,1.0,0 days 00:09:19.202000,Force India,OCO,26,False
0 days 00:13:15.289000,31,0 days 00:02:09.505000,3,,,0 days 00:00:39.227000,0 days 00:00:56.833000,0 days 00:00:33.445000,0 days 00:11:45.011000,0 days 00:12:41.844000,0 days 00:13:15.289000,110.0,194.0,186.0,213.0,False,SUPERSOFT,5.0,False,1.0,0 days 00:11:05.784000,Force India,OCO,6,False
0 days 00:15:11.490000,31,0 days 00:01:56.201000,4,,,0 days 00:00:40.883000,0 days 00:00:50.571000,0 days 00:00:24.747000,0 days 00:13:56.172000,0 days 00:14:46.743000,0 days 00:15:11.490000,186.0,251.0,283.0,217.0,False,SUPERSOFT,6.0,False,1.0,0 days 00:13:15.289000,Force India,OCO,67,False
0 days 00:16:51.056000,31,0 days 00:01:39.566000,5,,,0 days 00:00:32.066000,0 days 00:00:42.983000,0 days 00:00:24.517000,0 days 00:15:43.556000,0 days 00:16:26.539000,0 days 00:16:51.056000,240.0,248.0,282.0,316.0,False,SUPERSOFT,7.0,False,1.0,0 days 00:15:11.490000,Force India,OCO,2,True
0 days 00:18:29.478000,31,0 days 00:01:38.422000,6,,,0 days 00:00:31.260000,0 days 00:00:42.809000,0 days 00:00:24.353000,0 days 00:17:22.316000,0 days 00:18:05.125000,0 days 00:18:29.478000,236.0,251.0,283.0,304.0,False,SUPERSOFT,8.0,False,1.0,0 days 00:16:51.056000,Force India,OCO,2,True
0 days 00:20:07.144000,31,0 days 00:01:37.666000,7,,,0 days 00:00:30.950000,0 days 00:00:42.564000,0 days 00:00:24.152000,0 days 00:19:00.428000,0 days 00:19:42.992000,0 days 00:20:07.144000,238.0,252.0,284.0,308.0,False,SUPERSOFT,9.0,False,1.0,0 days 00:18:29.478000,Force India,OCO,1,True
0 days 00:21:45.059000,31,0 days 00:01:37.915000,8,,,0 days 00:00:30.982000,0 days 00:00:42.629000,0 days 00:00:24.304000,0 days 00:20:38.126000,0 days 00:21:20.755000,0 days 00:21:45.059000,,254.0,283.0,312.0,False,SUPERSOFT,10.0,False,1.0,0 days 00:20:07.144000,Force India,OCO,1,True
0 days 00:23:22.967000,31,0 days 00:01:37.908000,9,,,0 days 00:00:30.925000,0 days 00:00:42.699000,0 days 00:00:24.284000,0 days 00:22:15.984000,0 days 00:22:58.683000,0 days 00:23:22.967000,237.0,252.0,282.0,310.0,False,SUPERSOFT,11.0,False,1.0,0 days 00:21:45.059000,Force India,OCO,1,True
0 days 00:25:00.757000,31,0 days 00:01:37.790000,10,,,0 days 00:00:30.932000,0 days 00:00:42.696000,0 days 00:00:24.162000,0 days 00:23:53.899000,0 days 00:24:36.595000,0 days 00:25:00.757000,,253.0,282.0,312.0,False,SUPERSOFT,12.0,False,1.0,0 days 00:23:22.967000,Force India,OCO,2,True
0 days 00:26:38.736000,31,0 days 00:01:37.979000,11,,,0 days 00:00:30.934000,0 days 00:00:42.781000,0 days 00:00:24.264000,0 days 00:25:31.691000,0 days 00:26:14.472000,0 days 00:26:38.736000,238.0,255.0,280.0,309.0,False,SUPERSOFT,13.0,False,1.0,0 days 00:25:00.757000,Force India,OCO,2,True
0 days 00:28:16.699000,31,0 days 00:01:37.951000,12,,,0 days 00:00:31.023000,0 days 00:00:42.805000,,0 days 00:29:44.359000,0 days 00:29:44.359000,,237.0,,,306.0,False,SUPERSOFT,14.0,False,1.0,0 days 00:26:38.736000,Force India,OCO,1,False
0 days 00:29:54.839000,31,0 days 00:01:38.140000,13,,,,,0 days 00:00:24.312000,,,0 days 00:29:54.938000,,,280.0,,False,SUPERSOFT,15.0,False,1.0,0 days 00:28:16.699000,Force India,OCO,1,False
0 days 00:31:33.343000,31,0 days 00:01:38.504000,14,,,0 days 00:00:31.210000,0 days 00:00:42.874000,0 days 00:00:24.420000,0 days 00:30:26.049000,0 days 00:31:08.923000,0 days 00:31:33.343000,238.0,255.0,279.0,307.0,False,SUPERSOFT,16.0,False,1.0,0 days 00:29:54.839000,Force India,OCO,1,True
0 days 00:33:14.334000,31,0 days 00:01:40.991000,15,,0 days 00:33:12.573000,0 days 00:00:31.063000,0 days 00:00:42.838000,0 days 00:00:27.090000,0 days 00:32:04.406000,0 days 00:32:47.244000,0 days 00:33:14.334000,,253.0,,304.0,False,SUPERSOFT,17.0,False,1.0,0 days 00:31:33.343000,Force India,OCO,1,False
0 days 00:35:11.012000,31,0 days 00:01:56.678000,16,0 days 00:33:37.393000,,0 days 00:00:51.175000,0 days 00:00:41.425000,0 days 00:00:24.078000,0 days 00:34:05.509000,0 days 00:34:46.934000,0 days 00:35:11.012000,242.0,262.0,290.0,223.0,False,MEDIUM,1.0,True,2.0,0 days 00:33:14.334000,Force India,OCO,1,False
0 days 00:36:47.378000,31,0 days 00:01:36.366000,17,,,0 days 00:00:30.398000,0 days 00:00:42.086000,0 days 00:00:23.882000,0 days 00:35:41.410000,0 days 00:36:23.496000,0 days 00:36:47.378000,238.0,257.0,285.0,328.0,False,MEDIUM,2.0,True,2.0,0 days 00:35:11.012000,Force India,OCO,1,True
0 days 00:38:25.272000,31,0 days 00:01:37.894000,18,,,0 days 00:00:30.760000,0 days 00:00:42.831000,0 days 00:00:24.303000,0 days 00:37:18.138000,0 days 00:38:00.969000,0 days 00:38:25.272000,239.0,252.0,290.0,308.0,False,MEDIUM,3.0,True,2.0,0 days 00:36:47.378000,Force India,OCO,1,True
0 days 00:40:03.207000,31,0 days 00:01:37.935000,19,,,0 days 00:00:31.084000,0 days 00:00:42.680000,0 days 00:00:24.171000,0 days 00:38:56.356000,0 days 00:39:39.036000,0 days 00:40:03.207000,238.0,253.0,293.0,328.0,False,MEDIUM,4.0,True,2.0,0 days 00:38:25.272000,Force India,OCO,1,True
0 days 00:41:41.890000,31,0 days 00:01:38.683000,20,,,0 days 00:00:31.023000,0 days 00:00:43.592000,0 days 00:00:24.068000,0 days 00:40:34.230000,0 days 00:41:17.822000,0 days 00:41:41.890000,233.0,257.0,281.0,330.0,False,MEDIUM,5.0,True,2.0,0 days 00:40:03.207000,Force India,OCO,1,True
0 days 00:43:18.917000,31,0 days 00:01:37.027000,21,,,0 days 00:00:30.851000,0 days 00:00:42.142000,0 days 00:00:24.034000,0 days 00:42:12.741000,0 days 00:42:54.883000,0 days 00:43:18.917000,236.0,255.0,281.0,298.0,False,MEDIUM,6.0,True,2.0,0 days 00:41:41.890000,Force India,OCO,1,True
0 days 00:44:55.803000,31,0 days 00:01:36.886000,22,,,0 days 00:00:30.633000,0 days 00:00:42.250000,0 days 00:00:24.003000,0 days 00:43:49.550000,0 days 00:44:31.800000,0 days 00:44:55.803000,238.0,260.0,282.0,308.0,False,MEDIUM,7.0,True,2.0,0 days 00:43:18.917000,Force India,OCO,1,True
0 days 00:46:33.090000,31,0 days 00:01:37.287000,23,,,0 days 00:00:30.874000,0 days 00:00:42.300000,0 days 00:00:24.113000,0 days 00:45:26.677000,0 days 00:46:08.977000,0 days 00:46:33.090000,,256.0,283.0,309.0,False,MEDIUM,8.0,True,2.0,0 days 00:44:55.803000,Force India,OCO,1,True
0 days 00:48:10.257000,31,0 days 00:01:37.167000,24,,,0 days 00:00:30.862000,0 days 00:00:42.246000,0 days 00:00:24.059000,0 days 00:47:03.952000,0 days 00:47:46.198000,0 days 00:48:10.257000,237.0,258.0,283.0,305.0,False,MEDIUM,9.0,True,2.0,0 days 00:46:33.090000,Force India,OCO,1,True
0 days 00:49:47.608000,31,0 days 00:01:37.351000,25,,,0 days 00:00:30.820000,0 days 00:00:42.372000,0 days 00:00:24.159000,0 days 00:48:41.077000,0 days 00:49:23.449000,0 days 00:49:47.608000,239.0,257.0,283.0,309.0,False,MEDIUM,10.0,True,2.0,0 days 00:48:10.257000,Force India,OCO,1,True
0 days 00:51:25.167000,31,0 days 00:01:37.559000,26,,,0 days 00:00:31.023000,0 days 00:00:42.510000,0 days 00:00:24.026000,0 days 00:50:18.631000,0 days 00:51:01.141000,0 days 00:51:25.167000,238.0,256.0,283.0,305.0,False,MEDIUM,11.0,True,2.0,0 days 00:49:47.608000,Force India,OCO,1,True
0 days 00:53:02.403000,31,0 days 00:01:37.236000,27,,,0 days 00:00:30.850000,0 days 00:00:42.319000,0 days 00:00:24.067000,0 days 00:51:56.017000,0 days 00:52:38.336000,0 days 00:53:02.403000,,257.0,283.0,307.0,False,MEDIUM,12.0,True,2.0,0 days 00:51:25.167000,Force India,OCO,2,True
0 days 00:54:39.894000,31,0 days 00:01:37.491000,28,,,0 days 00:00:30.901000,0 days 00:00:42.489000,0 days 00:00:24.101000,0 days 00:53:33.304000,0 days 00:54:15.793000,0 days 00:54:39.894000,237.0,257.0,281.0,302.0,False,MEDIUM,13.0,True,2.0,0 days 00:53:02.403000,Force India,OCO,1,True
0 days 00:56:16.882000,31,0 days 00:01:36.988000,29,,,0 days 00:00:30.826000,0 days 00:00:42.137000,0 days 00:00:24.025000,0 days 00:55:10.720000,0 days 00:55:52.857000,0 days 00:56:16.882000,236.0,257.0,280.0,293.0,False,MEDIUM,14.0,True,2.0,0 days 00:54:39.894000,Force India,OCO,1,True
0 days 00:57:54.064000,31,0 days 00:01:37.182000,30,,,0 days 00:00:31.084000,0 days 00:00:42.059000,0 days 00:00:24.039000,0 days 00:56:47.966000,0 days 00:57:30.025000,0 days 00:57:54.064000,238.0,258.0,280.0,303.0,False,MEDIUM,15.0,True,2.0,0 days 00:56:16.882000,Force India,OCO,1,True
0 days 00:59:31.077000,31,0 days 00:01:37.013000,31,,,0 days 00:00:30.672000,0 days 00:00:42.200000,0 days 00:00:24.141000,0 days 00:58:24.736000,0 days 00:59:06.936000,0 days 00:59:31.077000,,258.0,280.0,296.0,False,MEDIUM,16.0,True,2.0,0 days 00:57:54.064000,Force India,OCO,1,True
0 days 01:01:08.672000,31,0 days 00:01:37.595000,32,,,0 days 00:00:31.201000,0 days 00:00:42.267000,0 days 00:00:24.127000,0 days 01:00:02.278000,0 days 01:00:44.545000,0 days 01:01:08.672000,241.0,258.0,281.0,308.0,False,MEDIUM,17.0,True,2.0,0 days 00:59:31.077000,Force India,OCO,1,True
0 days 01:02:45.721000,31,0 days 00:01:37.049000,33,,,0 days 00:00:30.717000,0 days 00:00:42.245000,0 days 00:00:24.087000,0 days 01:01:39.389000,0 days 01:02:21.634000,0 days 01:02:45.721000,238.0,257.0,281.0,,False,MEDIUM,18.0,True,2.0,0 days 01:01:08.672000,Force India,OCO,1,True
0 days 01:04:22.939000,31,0 days 00:01:37.218000,34,,,0 days 00:00:30.794000,0 days 00:00:42.251000,0 days 00:00:24.173000,0 days 01:03:16.515000,0 days 01:03:58.766000,0 days 01:04:22.939000,239.0,262.0,280.0,306.0,False,MEDIUM,19.0,True,2.0,0 days 01:02:45.721000,Force India,OCO,1,True
0 days 01:06:03.907000,31,0 days 00:01:40.968000,35,,0 days 01:06:02.554000,0 days 00:00:31.475000,0 days 00:00:42.791000,0 days 00:00:26.702000,0 days 01:04:54.414000,0 days 01:05:37.205000,0 days 01:06:03.907000,237.0,254.0,,305.0,False,MEDIUM,20.0,True,2.0,0 days 01:04:22.939000,Force India,OCO,1,False
0 days 01:07:59.041000,31,0 days 00:01:55.134000,36,0 days 01:06:27.476000,,0 days 00:00:50.791000,0 days 00:00:40.874000,0 days 00:00:23.469000,0 days 01:06:54.698000,0 days 01:07:35.572000,0 days 01:07:59.041000,242.0,264.0,283.0,225.0,False,SOFT,1.0,True,3.0,0 days 01:06:03.907000,Force India,OCO,1,False
0 days 01:09:34.237000,31,0 days 00:01:35.196000,37,,,0 days 00:00:30.203000,0 days 00:00:41.379000,0 days 00:00:23.614000,0 days 01:08:29.244000,0 days 01:09:10.623000,0 days 01:09:34.237000,241.0,261.0,284.0,299.0,False,SOFT,2.0,True,3.0,0 days 01:07:59.041000,Force India,OCO,1,True
0 days 01:11:09.280000,31,0 days 00:01:35.043000,38,,,0 days 00:00:30.399000,0 days 00:00:41.156000,0 days 00:00:23.488000,0 days 01:10:04.636000,0 days 01:10:45.792000,0 days 01:11:09.280000,,259.0,283.0,306.0,True,SOFT,3.0,True,3.0,0 days 01:09:34.237000,Force India,OCO,1,True
0 days 01:12:44.760000,31,0 days 00:01:35.480000,39,,,0 days 00:00:30.347000,0 days 00:00:41.385000,0 days 00:00:23.748000,0 days 01:11:39.627000,0 days 01:12:21.012000,0 days 01:12:44.760000,242.0,263.0,285.0,301.0,False,SOFT,4.0,True,3.0,0 days 01:11:09.280000,Force India,OCO,2,True
0 days 01:14:20.474000,31,0 days 00:01:35.714000,40,,,0 days 00:00:30.239000,0 days 00:00:41.611000,0 days 00:00:23.864000,0 days 01:13:14.999000,0 days 01:13:56.610000,0 days 01:14:20.474000,243.0,264.0,291.0,312.0,False,SOFT,5.0,True,3.0,0 days 01:12:44.760000,Force India,OCO,1,True
0 days 01:15:56.460000,31,0 days 00:01:35.986000,41,,,0 days 00:00:30.427000,0 days 00:00:41.619000,0 days 00:00:23.940000,0 days 01:14:50.901000,0 days 01:15:32.520000,0 days 01:15:56.460000,,265.0,292.0,319.0,False,SOFT,6.0,True,3.0,0 days 01:14:20.474000,Force India,OCO,1,True
0 days 01:17:32.533000,31,0 days 00:01:36.073000,42,,,0 days 00:00:30.387000,0 days 00:00:41.935000,0 days 00:00:23.751000,0 days 01:16:26.847000,0 days 01:17:08.782000,0 days 01:17:32.533000,241.0,259.0,293.0,328.0,False,SOFT,7.0,True,3.0,0 days 01:15:56.460000,Force India,OCO,1,True
0 days 01:19:08.498000,31,0 days 00:01:35.965000,43,,,0 days 00:00:30.362000,0 days 00:00:41.829000,0 days 00:00:23.774000,0 days 01:18:02.895000,0 days 01:18:44.724000,0 days 01:19:08.498000,243.0,263.0,286.0,325.0,False,SOFT,8.0,True,3.0,0 days 01:17:32.533000,Force India,OCO,1,True
0 days 01:20:44.811000,31,0 days 00:01:36.313000,44,,,0 days 00:00:30.496000,0 days 00:00:41.735000,0 days 00:00:24.082000,0 days 01:19:38.994000,0 days 01:20:20.729000,0 days 01:20:44.811000,242.0,260.0,295.0,309.0,False,SOFT,9.0,True,3.0,0 days 01:19:08.498000,Force India,OCO,1,True
0 days 01:22:20.865000,31,0 days 00:01:36.054000,45,,,0 days 00:00:30.693000,0 days 00:00:41.551000,0 days 00:00:23.810000,0 days 01:21:15.504000,0 days 01:21:57.055000,0 days 01:22:20.865000,239.0,261.0,286.0,330.0,False,SOFT,10.0,True,3.0,0 days 01:20:44.811000,Force India,OCO,1,True
0 days 01:23:56.799000,31,0 days 00:01:35.934000,46,,,0 days 00:00:30.423000,0 days 00:00:41.601000,0 days 00:00:23.910000,0 days 01:22:51.288000,0 days 01:23:32.889000,0 days 01:23:56.799000,244.0,265.0,294.0,309.0,False,SOFT,11.0,True,3.0,0 days 01:22:20.865000,Force India,OCO,1,True
0 days 01:25:32.975000,31,0 days 00:01:36.176000,47,,,0 days 00:00:30.390000,0 days 00:00:41.760000,0 days 00:00:24.026000,0 days 01:24:27.189000,0 days 01:25:08.949000,0 days 01:25:32.975000,,268.0,293.0,325.0,False,SOFT,12.0,True,3.0,0 days 01:23:56.799000,Force India,OCO,1,True
0 days 01:27:10.698000,31,0 days 00:01:37.723000,48,,,0 days 00:00:31.600000,0 days 00:00:42.292000,0 days 00:00:23.831000,0 days 01:26:04.575000,0 days 01:26:46.867000,0 days 01:27:10.698000,167.0,265.0,293.0,328.0,False,SOFT,13.0,True,3.0,0 days 01:25:32.975000,Force India,OCO,1,True
0 days 01:28:46.809000,31,0 days 00:01:36.111000,49,,,0 days 00:00:30.288000,0 days 00:00:41.781000,0 days 00:00:24.042000,0 days 01:27:40.986000,0 days 01:28:22.767000,0 days 01:28:46.809000,239.0,263.0,295.0,326.0,False,SOFT,14.0,True,3.0,0 days 01:27:10.698000,Force India,OCO,1,True
0 days 01:30:23.208000,31,0 days 00:01:36.399000,50,,,0 days 00:00:30.593000,0 days 00:00:41.955000,0 days 00:00:23.851000,0 days 01:29:17.402000,0 days 01:29:59.357000,0 days 01:30:23.208000,244.0,265.0,286.0,323.0,False,SOFT,15.0,True,3.0,0 days 01:28:46.809000,Force India,OCO,1,True
0 days 01:31:59.559000,31,0 days 00:01:36.351000,51,,,0 days 00:00:30.605000,0 days 00:00:41.654000,0 days 00:00:24.092000,0 days 01:30:53.813000,0 days 01:31:35.467000,0 days 01:31:59.559000,243.0,265.0,291.0,312.0,False,SOFT,16.0,True,3.0,0 days 01:30:23.208000,Force India,OCO,1,True
0 days 01:33:36.072000,31,0 days 00:01:36.513000,52,,,0 days 00:00:30.652000,0 days 00:00:41.829000,0 days 00:00:24.032000,0 days 01:32:30.211000,0 days 01:33:12.040000,0 days 01:33:36.072000,240.0,261.0,294.0,327.0,False,SOFT,17.0,True,3.0,0 days 01:31:59.559000,Force India,OCO,1,True
0 days 01:35:12.880000,31,0 days 00:01:36.808000,53,,,0 days 00:00:30.648000,0 days 00:00:42.009000,0 days 00:00:24.151000,0 days 01:34:06.720000,0 days 01:34:48.729000,0 days 01:35:12.880000,,260.0,295.0,325.0,False,SOFT,18.0,True,3.0,0 days 01:33:36.072000,Force India,OCO,1,True
0 days 01:36:48.355000,31,0 days 00:01:35.475000,54,,,0 days 00:00:30.201000,0 days 00:00:41.538000,0 days 00:00:23.736000,0 days 01:35:43.081000,0 days 01:36:24.619000,0 days 01:36:48.355000,241.0,264.0,283.0,321.0,False,SOFT,19.0,True,3.0,0 days 01:35:12.880000,Force India,OCO,1,True
0 days 01:38:24.366000,31,0 days 00:01:36.011000,55,,,0 days 00:00:30.478000,0 days 00:00:41.707000,0 days 00:00:23.826000,0 days 01:37:18.833000,0 days 01:38:00.540000,0 days 01:38:24.366000,242.0,265.0,283.0,306.0,False,SOFT,20.0,True,3.0,0 days 01:36:48.355000,Force India,OCO,1,True
0 days 01:40:00.821000,31,0 days 00:01:36.455000,56,,,0 days 00:00:30.673000,0 days 00:00:41.765000,0 days 00:00:24.017000,0 days 01:38:55.039000,0 days 01:39:36.804000,0 days 01:40:00.821000,239.0,259.0,280.0,,False,SOFT,21.0,True,3.0,0 days 01:38:24.366000,Force India,OCO,1,True
0 days 00:09:22.248000,55,,1,0 days 00:00:09.059000,,,0 days 00:00:44.242000,0 days 00:00:24.392000,,0 days 00:08:57.876000,0 days 00:09:22.433000,208.0,245.0,284.0,239.0,False,,,,,0 days 00:07:36.924000,Renault,SAI,2,False
0 days 00:11:13.886000,55,0 days 00:01:51.638000,2,,,0 days 00:00:31.476000,0 days 00:00:42.969000,0 days 00:00:37.193000,0 days 00:09:53.724000,0 days 00:10:36.693000,0 days 00:11:13.886000,235.0,247.0,196.0,300.0,False,SUPERSOFT,4.0,False,1.0,0 days 00:09:22.248000,Renault,SAI,26,False
0 days 00:13:21.116000,55,0 days 00:02:07.230000,3,,,0 days 00:00:40.040000,0 days 00:00:53.073000,0 days 00:00:34.117000,0 days 00:11:53.926000,0 days 00:12:46.999000,0 days 00:13:21.116000,206.0,160.0,205.0,225.0,False,SUPERSOFT,5.0,False,1.0,0 days 00:11:13.886000,Renault,SAI,6,False
0 days 00:15:14.533000,55,0 days 00:01:53.417000,4,,,0 days 00:00:40,0 days 00:00:49.322000,0 days 00:00:24.095000,0 days 00:14:01.116000,0 days 00:14:50.438000,0 days 00:15:14.533000,204.0,243.0,291.0,237.0,False,SUPERSOFT,6.0,False,1.0,0 days 00:13:21.116000,Renault,SAI,67,False
0 days 00:16:53.016000,55,0 days 00:01:38.483000,5,,,0 days 00:00:31.056000,0 days 00:00:42.976000,0 days 00:00:24.451000,0 days 00:15:45.589000,0 days 00:16:28.565000,0 days 00:16:53.016000,236.0,242.0,282.0,325.0,False,SUPERSOFT,7.0,False,1.0,0 days 00:15:14.533000,Renault,SAI,2,True
0 days 00:18:31.028000,55,0 days 00:01:38.012000,6,,,0 days 00:00:31.115000,0 days 00:00:42.691000,0 days 00:00:24.206000,0 days 00:17:24.131000,0 days 00:18:06.822000,0 days 00:18:31.028000,,250.0,289.0,299.0,False,SUPERSOFT,8.0,False,1.0,0 days 00:16:53.016000,Renault,SAI,2,True
0 days 00:20:08.949000,55,0 days 00:01:37.921000,7,,,0 days 00:00:30.763000,0 days 00:00:42.831000,0 days 00:00:24.327000,0 days 00:19:01.791000,0 days 00:19:44.622000,0 days 00:20:08.949000,,252.0,289.0,321.0,False,SUPERSOFT,9.0,False,1.0,0 days 00:18:31.028000,Renault,SAI,1,True
0 days 00:21:46.940000,55,0 days 00:01:37.991000,8,,,0 days 00:00:30.863000,0 days 00:00:42.854000,0 days 00:00:24.274000,0 days 00:20:39.812000,0 days 00:21:22.666000,0 days 00:21:46.940000,237.0,251.0,288.0,319.0,False,SUPERSOFT,10.0,False,1.0,0 days 00:20:08.949000,Renault,SAI,1,True
0 days 00:23:24.921000,55,0 days 00:01:37.981000,9,,,0 days 00:00:30.834000,0 days 00:00:42.788000,0 days 00:00:24.359000,0 days 00:22:17.774000,0 days 00:23:00.562000,0 days 00:23:24.921000,238.0,252.0,289.0,,False,SUPERSOFT,11.0,False,1.0,0 days 00:21:46.940000,Renault,SAI,1,True
0 days 00:25:03.057000,55,0 days 00:01:38.136000,10,,,0 days 00:00:30.950000,0 days 00:00:42.838000,0 days 00:00:24.348000,0 days 00:23:55.871000,0 days 00:24:38.709000,0 days 00:25:03.057000,237.0,251.0,286.0,317.0,False,SUPERSOFT,12.0,False,1.0,0 days 00:23:24.921000,Renault,SAI,2,True
0 days 00:26:41.158000,55,0 days 00:01:38.101000,11,,,0 days 00:00:30.861000,0 days 00:00:42.870000,0 days 00:00:24.370000,0 days 00:25:33.918000,0 days 00:26:16.788000,0 days 00:26:41.158000,239.0,249.0,280.0,316.0,False,SUPERSOFT,13.0,False,1.0,0 days 00:25:03.057000,Renault,SAI,2,True
0 days 00:28:19.537000,55,0 days 00:01:38.357000,12,,,0 days 00:00:31.023000,0 days 00:00:42.739000,,0 days 00:29:44.359000,0 days 00:29:44.359000,,238.0,255.0,,298.0,False,SUPERSOFT,14.0,False,1.0,0 days 00:26:41.158000,Renault,SAI,1,False
0 days 00:29:57.613000,55,0 days 00:01:38.076000,13,,,,,0 days 00:00:24.314000,,,0 days 00:29:57.830000,,,280.0,,False,SUPERSOFT,15.0,False,1.0,0 days 00:28:19.537000,Renault,SAI,1,False
0 days 00:31:35.743000,55,0 days 00:01:38.130000,14,,,0 days 00:00:31.080000,0 days 00:00:42.761000,0 days 00:00:24.289000,0 days 00:30:28.693000,0 days 00:31:11.454000,0 days 00:31:35.743000,239.0,251.0,288.0,299.0,False,SUPERSOFT,16.0,False,1.0,0 days 00:29:57.613000,Renault,SAI,1,True
0 days 00:33:13.860000,55,0 days 00:01:38.117000,15,,,0 days 00:00:30.877000,0 days 00:00:42.838000,0 days 00:00:24.402000,0 days 00:32:06.620000,0 days 00:32:49.458000,0 days 00:33:13.860000,238.0,254.0,287.0,313.0,False,SUPERSOFT,17.0,False,1.0,0 days 00:31:35.743000,Renault,SAI,1,True
0 days 00:34:54.841000,55,0 days 00:01:40.981000,16,,0 days 00:34:53.065000,0 days 00:00:31.028000,0 days 00:00:42.824000,0 days 00:00:27.129000,0 days 00:33:44.888000,0 days 00:34:27.712000,0 days 00:34:54.841000,,253.0,,312.0,False,SUPERSOFT,18.0,False,1.0,0 days 00:33:13.860000,Renault,SAI,1,False
0 days 00:36:52.586000,55,0 days 00:01:57.745000,17,0 days 00:35:18.841000,,0 days 00:00:52.301000,0 days 00:00:41.744000,0 days 00:00:23.700000,0 days 00:35:47.142000,0 days 00:36:28.886000,0 days 00:36:52.586000,239.0,248.0,278.0,221.0,False,SUPERSOFT,4.0,False,2.0,0 days 00:34:54.841000,Renault,SAI,1,False
0 days 00:38:28.525000,55,0 days 00:01:35.939000,18,,,0 days 00:00:30.435000,0 days 00:00:41.708000,0 days 00:00:23.796000,0 days 00:37:23.021000,0 days 00:38:04.729000,0 days 00:38:28.525000,240.0,255.0,279.0,288.0,False,SUPERSOFT,5.0,False,2.0,0 days 00:36:52.586000,Renault,SAI,1,True
0 days 00:40:05.603000,55,0 days 00:01:37.078000,19,,,0 days 00:00:30.765000,0 days 00:00:42.192000,0 days 00:00:24.121000,0 days 00:38:59.290000,0 days 00:39:41.482000,0 days 00:40:05.603000,237.0,255.0,297.0,291.0,False,SUPERSOFT,6.0,False,2.0,0 days 00:38:28.525000,Renault,SAI,1,True
0 days 00:41:44.047000,55,0 days 00:01:38.444000,20,,,0 days 00:00:31.292000,0 days 00:00:42.819000,0 days 00:00:24.333000,0 days 00:40:36.895000,0 days 00:41:19.714000,0 days 00:41:44.047000,239.0,249.0,291.0,335.0,False,SUPERSOFT,7.0,False,2.0,0 days 00:40:05.603000,Renault,SAI,1,True
0 days 00:43:21.322000,55,0 days 00:01:37.275000,21,,,0 days 00:00:30.783000,0 days 00:00:42.438000,0 days 00:00:24.054000,0 days 00:42:14.830000,0 days 00:42:57.268000,0 days 00:43:21.322000,242.0,255.0,288.0,324.0,False,SUPERSOFT,8.0,False,2.0,0 days 00:41:44.047000,Renault,SAI,1,True
0 days 00:44:58.654000,55,0 days 00:01:37.332000,22,,,0 days 00:00:30.544000,0 days 00:00:42.584000,0 days 00:00:24.204000,0 days 00:43:51.866000,0 days 00:44:34.450000,0 days 00:44:58.654000,239.0,255.0,288.0,320.0,False,SUPERSOFT,9.0,False,2.0,0 days 00:43:21.322000,Renault,SAI,1,True
0 days 00:46:36.064000,55,0 days 00:01:37.410000,23,,,0 days 00:00:30.593000,0 days 00:00:42.746000,0 days 00:00:24.071000,0 days 00:45:29.247000,0 days 00:46:11.993000,0 days 00:46:36.064000,241.0,256.0,288.0,319.0,False,SUPERSOFT,10.0,False,2.0,0 days 00:44:58.654000,Renault,SAI,1,True
