[512 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,820.8470458984375
[512 LSTM|256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.7421264648438
[512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.7432861328125
[256 LSTM|512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9735107421875
[256 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,820.4046630859375
[512 LSTM|512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.5590209960938
[128 LSTM|512 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.7435302734375
[512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,46,822.5977172851562
[128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.467041015625
[256 LSTM|128 LSTM|512 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9734497070312
[128 LSTM|512 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9710083007812
[256 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.3607177734375
[512 LSTM|128 LSTM|256 LSTM|256 LSTM],mean_squared_error,32,100,32,826.2720336914062
[512 LSTM|256 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,100,65,826.5231323242188
[512 LSTM|256 LSTM],mean_squared_error,32,100,32,826.33740234375
[256 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.975830078125
[256 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.2539672851562
[256 LSTM|512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,100,42,826.9176635742188
[128 LSTM|512 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,819.5228881835938
[128 LSTM|256 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,819.1658935546875
[128 LSTM|512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,100,65,826.97314453125
[128 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9763793945312
[128 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,100,65,826.974609375
[128 LSTM|512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,100,42,821.5630493164062
[512 LSTM|256 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9735717773438
[512 LSTM],mean_squared_error,32,100,65,809.8934936523438
[512 LSTM|128 LSTM|128 LSTM|256 LSTM],mean_squared_error,32,100,32,826.5035400390625
[256 LSTM|512 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,100,42,821.401123046875
[512 LSTM|256 LSTM|128 LSTM|128 LSTM],mean_squared_error,32,100,65,826.9761962890625
[512 LSTM|256 LSTM|128 LSTM|512 LSTM],mean_squared_error,32,100,42,820.9760131835938
[128 LSTM|512 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,42,820.1989135742188
[512 LSTM|128 LSTM|256 LSTM|512 LSTM],mean_squared_error,32,100,42,819.980712890625
[256 LSTM|256 LSTM|512 LSTM|512 LSTM],mean_squared_error,32,100,42,819.3348388671875
